"","ID","Block","genotype","antibiotics","exposure","Condition","time","outcome"
"1590","1_Pink_plus_antibiotics_healthy",1,"Pink","plus_antibiotics","healthy","H",117,0
"1591","1_Purple_plus_antibiotics_healthy",1,"Purple","plus_antibiotics","healthy","H",117,0
"1592","1_Red_plus_antibiotics_healthy",1,"Red","plus_antibiotics","healthy","H",117,0
"1593","1_Yellow_plus_antibiotics_healthy",1,"Yellow","plus_antibiotics","healthy","H",117,0
"1594","2_Black_plus_antibiotics_healthy",2,"Black","plus_antibiotics","healthy","H",117,0
"1595","2_Blue_plus_antibiotics_healthy",2,"Blue","plus_antibiotics","healthy","H",117,0
"1596","2_Green_plus_antibiotics_healthy",2,"Green","plus_antibiotics","healthy","H",117,0
"1597","2_Grey_plus_antibiotics_healthy",2,"Grey","plus_antibiotics","healthy","H",117,0
"1598","2_Neon_plus_antibiotics_healthy",2,"Neon","plus_antibiotics","healthy","H",117,0
"1599","2_Orange_plus_antibiotics_healthy",2,"Orange","plus_antibiotics","healthy","H",117,0
"1600","2_Pink_plus_antibiotics_healthy",2,"Pink","plus_antibiotics","healthy","H",117,0
"1601","2_Purple_plus_antibiotics_healthy",2,"Purple","plus_antibiotics","healthy","H",117,0
"1602","2_Red_plus_antibiotics_healthy",2,"Red","plus_antibiotics","healthy","H",117,0
"1603","2_Yellow_plus_antibiotics_healthy",2,"Yellow","plus_antibiotics","healthy","H",117,0
"1604","3_Black_plus_antibiotics_healthy",3,"Black","plus_antibiotics","healthy","H",117,0
"1605","3_Blue_plus_antibiotics_healthy",3,"Blue","plus_antibiotics","healthy","H",117,0
"1606","3_Green_plus_antibiotics_healthy",3,"Green","plus_antibiotics","healthy","H",117,0
"1607","3_Grey_plus_antibiotics_healthy",3,"Grey","plus_antibiotics","healthy","H",117,0
"1608","3_Neon_plus_antibiotics_healthy",3,"Neon","plus_antibiotics","healthy","H",117,0
"1609","3_Orange_plus_antibiotics_healthy",3,"Orange","plus_antibiotics","healthy","H",117,0
"1610","3_Pink_plus_antibiotics_healthy",3,"Pink","plus_antibiotics","healthy","H",117,0
"1611","3_Purple_plus_antibiotics_healthy",3,"Purple","plus_antibiotics","healthy","H",117,0
"1612","3_Red_plus_antibiotics_healthy",3,"Red","plus_antibiotics","healthy","H",117,0
"1613","3_Yellow_plus_antibiotics_healthy",3,"Yellow","plus_antibiotics","healthy","H",117,0
"1614","4_Black_plus_antibiotics_healthy",4,"Black","plus_antibiotics","healthy","H",117,0
"1615","4_Blue_plus_antibiotics_healthy",4,"Blue","plus_antibiotics","healthy","H",117,0
"1616","4_Green_plus_antibiotics_healthy",4,"Green","plus_antibiotics","healthy","H",117,0
"1617","4_Grey_plus_antibiotics_healthy",4,"Grey","plus_antibiotics","healthy","H",117,0
"1618","4_Neon_plus_antibiotics_healthy",4,"Neon","plus_antibiotics","healthy","H",117,0
"1619","4_Orange_plus_antibiotics_healthy",4,"Orange","plus_antibiotics","healthy","H",117,0
"1620","4_Pink_plus_antibiotics_healthy",4,"Pink","plus_antibiotics","healthy","H",117,0
"1621","4_Purple_plus_antibiotics_healthy",4,"Purple","plus_antibiotics","healthy","H",117,0
"1622","4_Red_plus_antibiotics_healthy",4,"Red","plus_antibiotics","healthy","H",117,0
"1623","4_Yellow_plus_antibiotics_healthy",4,"Yellow","plus_antibiotics","healthy","H",117,0
"1624","5_Black_plus_antibiotics_healthy",5,"Black","plus_antibiotics","healthy","H",117,0
"1625","5_Blue_plus_antibiotics_healthy",5,"Blue","plus_antibiotics","healthy","H",117,0
"1626","5_Green_plus_antibiotics_healthy",5,"Green","plus_antibiotics","healthy","H",117,0
"1627","5_Grey_plus_antibiotics_healthy",5,"Grey","plus_antibiotics","healthy","H",117,0
"1628","5_Neon_plus_antibiotics_healthy",5,"Neon","plus_antibiotics","healthy","H",117,0
"1629","5_Orange_plus_antibiotics_healthy",5,"Orange","plus_antibiotics","healthy","H",117,0
"1630","5_Pink_plus_antibiotics_healthy",5,"Pink","plus_antibiotics","healthy","H",117,0
"1631","5_Purple_plus_antibiotics_healthy",5,"Purple","plus_antibiotics","healthy","H",117,0
"1632","5_Red_plus_antibiotics_healthy",5,"Red","plus_antibiotics","healthy","H",117,0
"1633","5_Yellow_plus_antibiotics_healthy",5,"Yellow","plus_antibiotics","healthy","H",117,0
"1634","1_Black_plus_antibiotics_disease",1,"Black","plus_antibiotics","disease","H",117,0
"1635","1_Blue_plus_antibiotics_disease",1,"Blue","plus_antibiotics","disease","H",117,0
"1636","1_Green_plus_antibiotics_disease",1,"Green","plus_antibiotics","disease","H",117,0
"1637","1_Grey_plus_antibiotics_disease",1,"Grey","plus_antibiotics","disease","H",117,0
"1638","1_Neon_plus_antibiotics_disease",1,"Neon","plus_antibiotics","disease","H",117,0
"1639","1_Orange_plus_antibiotics_disease",1,"Orange","plus_antibiotics","disease","H",117,0
"1640","1_Pink_plus_antibiotics_disease",1,"Pink","plus_antibiotics","disease","H",117,0
"1641","1_Purple_plus_antibiotics_disease",1,"Purple","plus_antibiotics","disease","H",117,0
"1642","1_Red_plus_antibiotics_disease",1,"Red","plus_antibiotics","disease","H",117,0
"1643","1_Yellow_plus_antibiotics_disease",1,"Yellow","plus_antibiotics","disease","H",117,0
"1644","2_Black_plus_antibiotics_disease",2,"Black","plus_antibiotics","disease","H",117,0
"1645","2_Blue_plus_antibiotics_disease",2,"Blue","plus_antibiotics","disease","H",117,0
"1646","2_Green_plus_antibiotics_disease",2,"Green","plus_antibiotics","disease","H",117,0
"1647","2_Grey_plus_antibiotics_disease",2,"Grey","plus_antibiotics","disease","H",117,0
"1648","2_Neon_plus_antibiotics_disease",2,"Neon","plus_antibiotics","disease","H",117,0
"1649","2_Orange_plus_antibiotics_disease",2,"Orange","plus_antibiotics","disease","H",117,0
"1650","2_Pink_plus_antibiotics_disease",2,"Pink","plus_antibiotics","disease","H",117,0
"1651","2_Purple_plus_antibiotics_disease",2,"Purple","plus_antibiotics","disease","H",117,0
"1652","2_Red_plus_antibiotics_disease",2,"Red","plus_antibiotics","disease","H",117,0
"1653","2_Yellow_plus_antibiotics_disease",2,"Yellow","plus_antibiotics","disease","H",117,0
"1654","3_Black_plus_antibiotics_disease",3,"Black","plus_antibiotics","disease","H",117,0
"1655","3_Blue_plus_antibiotics_disease",3,"Blue","plus_antibiotics","disease","H",117,0
"1656","3_Green_plus_antibiotics_disease",3,"Green","plus_antibiotics","disease","H",117,0
"1657","3_Grey_plus_antibiotics_disease",3,"Grey","plus_antibiotics","disease","H",117,0
"1658","3_Neon_plus_antibiotics_disease",3,"Neon","plus_antibiotics","disease","H",117,0
"1659","3_Orange_plus_antibiotics_disease",3,"Orange","plus_antibiotics","disease","H",117,0
"1660","3_Pink_plus_antibiotics_disease",3,"Pink","plus_antibiotics","disease","H",117,0
"1661","3_Purple_plus_antibiotics_disease",3,"Purple","plus_antibiotics","disease","H",117,0
"1662","3_Red_plus_antibiotics_disease",3,"Red","plus_antibiotics","disease","H",117,0
"1663","3_Yellow_plus_antibiotics_disease",3,"Yellow","plus_antibiotics","disease","WBD",117,0
"1664","4_Black_plus_antibiotics_disease",4,"Black","plus_antibiotics","disease","H",117,0
"1665","4_Blue_plus_antibiotics_disease",4,"Blue","plus_antibiotics","disease","H",117,0
"1666","4_Green_plus_antibiotics_disease",4,"Green","plus_antibiotics","disease","H",117,0
"1667","4_Grey_plus_antibiotics_disease",4,"Grey","plus_antibiotics","disease","H",117,0
"1668","4_Neon_plus_antibiotics_disease",4,"Neon","plus_antibiotics","disease","H",117,0
"1669","4_Orange_plus_antibiotics_disease",4,"Orange","plus_antibiotics","disease","WBD",117,0
"1670","4_Pink_plus_antibiotics_disease",4,"Pink","plus_antibiotics","disease","H",117,0
"1671","4_Purple_plus_antibiotics_disease",4,"Purple","plus_antibiotics","disease","H",117,0
"1672","4_Red_plus_antibiotics_disease",4,"Red","plus_antibiotics","disease","H",117,0
"1673","4_Yellow_plus_antibiotics_disease",4,"Yellow","plus_antibiotics","disease","WBD",117,0
"1674","5_Black_plus_antibiotics_disease",5,"Black","plus_antibiotics","disease","H",117,0
"1675","5_Blue_plus_antibiotics_disease",5,"Blue","plus_antibiotics","disease","H",117,0
"1676","5_Green_plus_antibiotics_disease",5,"Green","plus_antibiotics","disease","H",117,0
"1677","5_Grey_plus_antibiotics_disease",5,"Grey","plus_antibiotics","disease","H",117,0
"1678","5_Neon_plus_antibiotics_disease",5,"Neon","plus_antibiotics","disease","H",117,0
"1679","5_Orange_plus_antibiotics_disease",5,"Orange","plus_antibiotics","disease","H",117,0
"1680","5_Pink_plus_antibiotics_disease",5,"Pink","plus_antibiotics","disease","H",117,0
"1681","5_Purple_plus_antibiotics_disease",5,"Purple","plus_antibiotics","disease","H",117,0
"1682","5_Red_plus_antibiotics_disease",5,"Red","plus_antibiotics","disease","WBD",117,0
"1683","5_Yellow_plus_antibiotics_disease",5,"Yellow","plus_antibiotics","disease","H",117,0
"1684","2_Black_no_antibiotics_healthy",2,"Black","no_antibiotics","healthy","H",126,0
"1685","2_Blue_no_antibiotics_healthy",2,"Blue","no_antibiotics","healthy","H",126,0
"1686","2_Green_no_antibiotics_healthy",2,"Green","no_antibiotics","healthy","WBD",126,1
"1687","2_Grey_no_antibiotics_healthy",2,"Grey","no_antibiotics","healthy","H",126,0
"1688","2_Neon_no_antibiotics_healthy",2,"Neon","no_antibiotics","healthy","H",126,0
"1689","2_Orange_no_antibiotics_healthy",2,"Orange","no_antibiotics","healthy","H",126,0
"1690","2_Pink_no_antibiotics_healthy",2,"Pink","no_antibiotics","healthy","H",126,0
"1691","2_Purple_no_antibiotics_healthy",2,"Purple","no_antibiotics","healthy","H",126,0
"1692","2_Red_no_antibiotics_healthy",2,"Red","no_antibiotics","healthy","H",126,0
"1693","2_Yellow_no_antibiotics_healthy",2,"Yellow","no_antibiotics","healthy","H",126,0
"1694","3_Black_no_antibiotics_healthy",3,"Black","no_antibiotics","healthy","H",126,0
"1695","3_Blue_no_antibiotics_healthy",3,"Blue","no_antibiotics","healthy","H",126,0
"1696","3_Grey_no_antibiotics_healthy",3,"Grey","no_antibiotics","healthy","H",126,0
"1697","3_Neon_no_antibiotics_healthy",3,"Neon","no_antibiotics","healthy","H",126,0
"1698","3_Pink_no_antibiotics_healthy",3,"Pink","no_antibiotics","healthy","H",126,0
"1699","3_Purple_no_antibiotics_healthy",3,"Purple","no_antibiotics","healthy","WBD",126,0
"1700","3_Red_no_antibiotics_healthy",3,"Red","no_antibiotics","healthy","H",126,0
"1701","4_Black_no_antibiotics_healthy",4,"Black","no_antibiotics","healthy","H",126,0
"1702","4_Blue_no_antibiotics_healthy",4,"Blue","no_antibiotics","healthy","H",126,0
"1703","4_Green_no_antibiotics_healthy",4,"Green","no_antibiotics","healthy","H",126,0
"1704","4_Grey_no_antibiotics_healthy",4,"Grey","no_antibiotics","healthy","H",126,0
"1705","4_Neon_no_antibiotics_healthy",4,"Neon","no_antibiotics","healthy","H",126,0
"1706","4_Orange_no_antibiotics_healthy",4,"Orange","no_antibiotics","healthy","H",126,0
"1707","4_Pink_no_antibiotics_healthy",4,"Pink","no_antibiotics","healthy","H",126,0
"1708","4_Purple_no_antibiotics_healthy",4,"Purple","no_antibiotics","healthy","H",126,0
"1709","4_Red_no_antibiotics_healthy",4,"Red","no_antibiotics","healthy","H",126,0
"1710","4_Yellow_no_antibiotics_healthy",4,"Yellow","no_antibiotics","healthy","H",126,0
"1711","5_Black_no_antibiotics_healthy",5,"Black","no_antibiotics","healthy","H",126,0
"1712","5_Blue_no_antibiotics_healthy",5,"Blue","no_antibiotics","healthy","H",126,0
"1713","5_Green_no_antibiotics_healthy",5,"Green","no_antibiotics","healthy","H",126,0
"1714","5_Grey_no_antibiotics_healthy",5,"Grey","no_antibiotics","healthy","H",126,0
"1715","5_Neon_no_antibiotics_healthy",5,"Neon","no_antibiotics","healthy","H",126,0
"1716","5_Orange_no_antibiotics_healthy",5,"Orange","no_antibiotics","healthy","H",126,0
"1717","5_Pink_no_antibiotics_healthy",5,"Pink","no_antibiotics","healthy","H",126,0
"1718","5_Purple_no_antibiotics_healthy",5,"Purple","no_antibiotics","healthy","H",126,0
"1719","5_Red_no_antibiotics_healthy",5,"Red","no_antibiotics","healthy","H",126,0
"1720","5_Yellow_no_antibiotics_healthy",5,"Yellow","no_antibiotics","healthy","H",126,0
"1721","1_Black_no_antibiotics_disease",1,"Black","no_antibiotics","disease","H",126,0
"1722","1_Blue_no_antibiotics_disease",1,"Blue","no_antibiotics","disease","H",126,0
"1723","1_Green_no_antibiotics_disease",1,"Green","no_antibiotics","disease","WBD",126,1
"1724","1_Grey_no_antibiotics_disease",1,"Grey","no_antibiotics","disease","WBD",126,0
"1725","1_Neon_no_antibiotics_disease",1,"Neon","no_antibiotics","disease","WBD",126,1
"1726","1_Orange_no_antibiotics_disease",1,"Orange","no_antibiotics","disease","WBD",126,1
"1727","1_Pink_no_antibiotics_disease",1,"Pink","no_antibiotics","disease","H",126,0
"1728","1_Purple_no_antibiotics_disease",1,"Purple","no_antibiotics","disease","H",126,0
"1729","1_Red_no_antibiotics_disease",1,"Red","no_antibiotics","disease","WBD",126,1
"1730","1_Yellow_no_antibiotics_disease",1,"Yellow","no_antibiotics","disease","WBD",126,1
"1731","2_Black_no_antibiotics_disease",2,"Black","no_antibiotics","disease","H",126,0
"1732","2_Blue_no_antibiotics_disease",2,"Blue","no_antibiotics","disease","H",126,0
"1733","2_Green_no_antibiotics_disease",2,"Green","no_antibiotics","disease","H",126,0
"1734","2_Grey_no_antibiotics_disease",2,"Grey","no_antibiotics","disease","H",126,0
"1735","2_Neon_no_antibiotics_disease",2,"Neon","no_antibiotics","disease","H",126,0
"1736","2_Orange_no_antibiotics_disease",2,"Orange","no_antibiotics","disease","H",126,0
"1737","2_Pink_no_antibiotics_disease",2,"Pink","no_antibiotics","disease","H",126,0
"1738","2_Purple_no_antibiotics_disease",2,"Purple","no_antibiotics","disease","H",126,0
"1739","2_Red_no_antibiotics_disease",2,"Red","no_antibiotics","disease","WBD",126,1
"1740","2_Yellow_no_antibiotics_disease",2,"Yellow","no_antibiotics","disease","WBD",126,1
"1741","3_Black_no_antibiotics_disease",3,"Black","no_antibiotics","disease","H",126,0
"1742","3_Blue_no_antibiotics_disease",3,"Blue","no_antibiotics","disease","H",126,0
"1743","3_Green_no_antibiotics_disease",3,"Green","no_antibiotics","disease","H",126,0
"1744","3_Grey_no_antibiotics_disease",3,"Grey","no_antibiotics","disease","H",126,0
"1745","3_Neon_no_antibiotics_disease",3,"Neon","no_antibiotics","disease","H",126,0
"1746","3_Orange_no_antibiotics_disease",3,"Orange","no_antibiotics","disease","H",126,0
"1747","3_Pink_no_antibiotics_disease",3,"Pink","no_antibiotics","disease","H",126,0
"1748","3_Purple_no_antibiotics_disease",3,"Purple","no_antibiotics","disease","H",126,0
"1749","3_Red_no_antibiotics_disease",3,"Red","no_antibiotics","disease","H",126,0
"1750","3_Yellow_no_antibiotics_disease",3,"Yellow","no_antibiotics","disease","H",126,0
"1751","4_Black_no_antibiotics_disease",4,"Black","no_antibiotics","disease","H",126,0
"1752","4_Blue_no_antibiotics_disease",4,"Blue","no_antibiotics","disease","H",126,0
"1753","4_Green_no_antibiotics_disease",4,"Green","no_antibiotics","disease","H",126,0
"1754","4_Grey_no_antibiotics_disease",4,"Grey","no_antibiotics","disease","H",126,0
"1755","4_Neon_no_antibiotics_disease",4,"Neon","no_antibiotics","disease","H",126,0
"1756","4_Orange_no_antibiotics_disease",4,"Orange","no_antibiotics","disease","H",126,0
"1757","4_Pink_no_antibiotics_disease",4,"Pink","no_antibiotics","disease","H",126,0
"1758","4_Purple_no_antibiotics_disease",4,"Purple","no_antibiotics","disease","H",126,0
"1759","4_Red_no_antibiotics_disease",4,"Red","no_antibiotics","disease","H",126,0
"1760","4_Yellow_no_antibiotics_disease",4,"Yellow","no_antibiotics","disease","H",126,0
"1761","5_Black_no_antibiotics_disease",5,"Black","no_antibiotics","disease","H",126,0
"1762","5_Blue_no_antibiotics_disease",5,"Blue","no_antibiotics","disease","WBD",126,1
"1763","5_Green_no_antibiotics_disease",5,"Green","no_antibiotics","disease","H",126,0
"1764","5_Grey_no_antibiotics_disease",5,"Grey","no_antibiotics","disease","WBD",126,1
"1765","5_Neon_no_antibiotics_disease",5,"Neon","no_antibiotics","disease","H",126,0
"1766","5_Orange_no_antibiotics_disease",5,"Orange","no_antibiotics","disease","WBD",126,1
"1767","5_Pink_no_antibiotics_disease",5,"Pink","no_antibiotics","disease","H",126,0
"1768","5_Purple_no_antibiotics_disease",5,"Purple","no_antibiotics","disease","H",126,0
"1769","5_Red_no_antibiotics_disease",5,"Red","no_antibiotics","disease","WBD",126,1
"1770","5_Yellow_no_antibiotics_disease",5,"Yellow","no_antibiotics","disease","H",126,0
"1771","1_Black_plus_antibiotics_healthy",1,"Black","plus_antibiotics","healthy","H",126,0
"1772","1_Blue_plus_antibiotics_healthy",1,"Blue","plus_antibiotics","healthy","H",126,0
"1773","1_Green_plus_antibiotics_healthy",1,"Green","plus_antibiotics","healthy","H",126,0
"1774","1_Grey_plus_antibiotics_healthy",1,"Grey","plus_antibiotics","healthy","H",126,0
"1775","1_Neon_plus_antibiotics_healthy",1,"Neon","plus_antibiotics","healthy","H",126,0
"1776","1_Orange_plus_antibiotics_healthy",1,"Orange","plus_antibiotics","healthy","H",126,0
"1777","1_Pink_plus_antibiotics_healthy",1,"Pink","plus_antibiotics","healthy","H",126,0
"1778","1_Purple_plus_antibiotics_healthy",1,"Purple","plus_antibiotics","healthy","H",126,0
"1779","1_Red_plus_antibiotics_healthy",1,"Red","plus_antibiotics","healthy","H",126,0
"1780","1_Yellow_plus_antibiotics_healthy",1,"Yellow","plus_antibiotics","healthy","H",126,0
"1781","2_Black_plus_antibiotics_healthy",2,"Black","plus_antibiotics","healthy","H",126,0
"1782","2_Blue_plus_antibiotics_healthy",2,"Blue","plus_antibiotics","healthy","H",126,0
"1783","2_Green_plus_antibiotics_healthy",2,"Green","plus_antibiotics","healthy","H",126,0
"1784","2_Grey_plus_antibiotics_healthy",2,"Grey","plus_antibiotics","healthy","H",126,0
"1785","2_Neon_plus_antibiotics_healthy",2,"Neon","plus_antibiotics","healthy","H",126,0
"1786","2_Orange_plus_antibiotics_healthy",2,"Orange","plus_antibiotics","healthy","H",126,0
"1787","2_Pink_plus_antibiotics_healthy",2,"Pink","plus_antibiotics","healthy","H",126,0
"1788","2_Purple_plus_antibiotics_healthy",2,"Purple","plus_antibiotics","healthy","H",126,0
"1789","2_Red_plus_antibiotics_healthy",2,"Red","plus_antibiotics","healthy","H",126,0
"1790","2_Yellow_plus_antibiotics_healthy",2,"Yellow","plus_antibiotics","healthy","H",126,0
"1791","3_Black_plus_antibiotics_healthy",3,"Black","plus_antibiotics","healthy","H",126,0
"1792","3_Blue_plus_antibiotics_healthy",3,"Blue","plus_antibiotics","healthy","H",126,0
"1793","3_Green_plus_antibiotics_healthy",3,"Green","plus_antibiotics","healthy","H",126,0
"1794","3_Grey_plus_antibiotics_healthy",3,"Grey","plus_antibiotics","healthy","H",126,0
"1795","3_Neon_plus_antibiotics_healthy",3,"Neon","plus_antibiotics","healthy","H",126,0
"1796","3_Orange_plus_antibiotics_healthy",3,"Orange","plus_antibiotics","healthy","H",126,0
"1797","3_Pink_plus_antibiotics_healthy",3,"Pink","plus_antibiotics","healthy","H",126,0
"1798","3_Purple_plus_antibiotics_healthy",3,"Purple","plus_antibiotics","healthy","H",126,0
