,time,date,month.year,site,transect.number,meter,side,Acerv,WBDint,WBD,Timepoint,Timepoint1
1747,Winter17,1/17/2017,17-Jan,Moguls,1,38,R,0,0,0,T4,T4: Winter17
1748,Winter17,1/17/2017,17-Jan,Moguls,1,39,R,0,0,0,T4,T4: Winter17
1749,Winter17,1/17/2017,17-Jan,Moguls,1,40,R,0,0,0,T4,T4: Winter17
1750,Winter17,1/17/2017,17-Jan,Moguls,1,41,R,0,0,0,T4,T4: Winter17
1751,Winter17,1/17/2017,17-Jan,Moguls,1,42,R,0,0,0,T4,T4: Winter17
1752,Winter17,1/17/2017,17-Jan,Moguls,1,43,R,0,0,0,T4,T4: Winter17
1753,Winter17,1/17/2017,17-Jan,Moguls,1,44,R,0,0,0,T4,T4: Winter17
1754,Winter17,1/17/2017,17-Jan,Moguls,1,45,R,0,0,0,T4,T4: Winter17
1755,Winter17,1/17/2017,17-Jan,Moguls,1,46,R,0,0,0,T4,T4: Winter17
1756,Winter17,1/17/2017,17-Jan,Moguls,1,47,R,0,0,0,T4,T4: Winter17
1757,Winter17,1/17/2017,17-Jan,Moguls,1,48,R,0,0,0,T4,T4: Winter17
1758,Winter17,1/17/2017,17-Jan,Moguls,1,49,R,0,0,0,T4,T4: Winter17
1759,Winter17,1/17/2017,17-Jan,Moguls,1,0,L,0,0,0,T4,T4: Winter17
1760,Winter17,1/17/2017,17-Jan,Moguls,1,1,L,0,0,0,T4,T4: Winter17
1761,Winter17,1/17/2017,17-Jan,Moguls,1,2,L,0,0,0,T4,T4: Winter17
1762,Winter17,1/17/2017,17-Jan,Moguls,1,3,L,0,0,0,T4,T4: Winter17
1763,Winter17,1/17/2017,17-Jan,Moguls,1,4,L,0,0,0,T4,T4: Winter17
1764,Winter17,1/17/2017,17-Jan,Moguls,1,5,L,0,0,0,T4,T4: Winter17
1765,Winter17,1/17/2017,17-Jan,Moguls,1,6,L,0,0,0,T4,T4: Winter17
1766,Winter17,1/17/2017,17-Jan,Moguls,1,7,L,1,2,1,T4,T4: Winter17
1767,Winter17,1/17/2017,17-Jan,Moguls,1,8,L,1,0,0,T4,T4: Winter17
1768,Winter17,1/17/2017,17-Jan,Moguls,1,9,L,1,2,1,T4,T4: Winter17
1769,Winter17,1/17/2017,17-Jan,Moguls,1,10,L,1,0,0,T4,T4: Winter17
1770,Winter17,1/17/2017,17-Jan,Moguls,1,11,L,1,1,1,T4,T4: Winter17
1771,Winter17,1/17/2017,17-Jan,Moguls,1,12,L,1,0,0,T4,T4: Winter17
1772,Winter17,1/17/2017,17-Jan,Moguls,1,13,L,1,0,0,T4,T4: Winter17
1773,Winter17,1/17/2017,17-Jan,Moguls,1,14,L,1,0,0,T4,T4: Winter17
1774,Winter17,1/17/2017,17-Jan,Moguls,1,15,L,0,0,0,T4,T4: Winter17
1775,Winter17,1/17/2017,17-Jan,Moguls,1,16,L,1,0,0,T4,T4: Winter17
1776,Winter17,1/17/2017,17-Jan,Moguls,1,17,L,1,0,0,T4,T4: Winter17
1777,Winter17,1/17/2017,17-Jan,Moguls,1,18,L,1,1,1,T4,T4: Winter17
1778,Winter17,1/17/2017,17-Jan,Moguls,1,19,L,1,1,1,T4,T4: Winter17
1779,Winter17,1/17/2017,17-Jan,Moguls,1,20,L,1,0,0,T4,T4: Winter17
1780,Winter17,1/17/2017,17-Jan,Moguls,1,21,L,1,3,1,T4,T4: Winter17
1781,Winter17,1/17/2017,17-Jan,Moguls,1,22,L,1,2,1,T4,T4: Winter17
1782,Winter17,1/17/2017,17-Jan,Moguls,1,23,L,1,1,1,T4,T4: Winter17
1783,Winter17,1/17/2017,17-Jan,Moguls,1,24,L,1,1,1,T4,T4: Winter17
1784,Winter17,1/17/2017,17-Jan,Moguls,1,25,L,1,0,0,T4,T4: Winter17
1785,Winter17,1/17/2017,17-Jan,Moguls,1,26,L,1,0,0,T4,T4: Winter17
1786,Winter17,1/17/2017,17-Jan,Moguls,1,27,L,0,0,0,T4,T4: Winter17
1787,Winter17,1/17/2017,17-Jan,Moguls,1,28,L,0,0,0,T4,T4: Winter17
1788,Winter17,1/17/2017,17-Jan,Moguls,1,29,L,0,0,0,T4,T4: Winter17
1789,Winter17,1/17/2017,17-Jan,Moguls,1,30,L,0,0,0,T4,T4: Winter17
1790,Winter17,1/17/2017,17-Jan,Moguls,1,31,L,0,0,0,T4,T4: Winter17
1791,Winter17,1/17/2017,17-Jan,Moguls,1,32,L,0,0,0,T4,T4: Winter17
1792,Winter17,1/17/2017,17-Jan,Moguls,1,33,L,0,0,0,T4,T4: Winter17
1793,Winter17,1/17/2017,17-Jan,Moguls,1,34,L,0,0,0,T4,T4: Winter17
1794,Winter17,1/17/2017,17-Jan,Moguls,1,35,L,0,0,0,T4,T4: Winter17
1795,Winter17,1/17/2017,17-Jan,Moguls,1,36,L,0,0,0,T4,T4: Winter17
1796,Winter17,1/17/2017,17-Jan,Moguls,1,37,L,0,0,0,T4,T4: Winter17
1797,Winter17,1/17/2017,17-Jan,Moguls,1,38,L,0,0,0,T4,T4: Winter17
1798,Winter17,1/17/2017,17-Jan,Moguls,1,39,L,0,0,0,T4,T4: Winter17
1799,Winter17,1/17/2017,17-Jan,Moguls,1,40,L,0,0,0,T4,T4: Winter17
1800,Winter17,1/17/2017,17-Jan,Moguls,1,41,L,0,0,0,T4,T4: Winter17
1801,Winter17,1/17/2017,17-Jan,Moguls,1,42,L,0,0,0,T4,T4: Winter17
1802,Winter17,1/17/2017,17-Jan,Moguls,1,43,L,0,0,0,T4,T4: Winter17
1803,Winter17,1/17/2017,17-Jan,Moguls,1,44,L,0,0,0,T4,T4: Winter17
1804,Winter17,1/17/2017,17-Jan,Moguls,1,45,L,0,0,0,T4,T4: Winter17
1805,Winter17,1/17/2017,17-Jan,Moguls,1,46,L,0,0,0,T4,T4: Winter17
1806,Winter17,1/17/2017,17-Jan,Moguls,1,47,L,0,0,0,T4,T4: Winter17
1807,Winter17,1/17/2017,17-Jan,Moguls,1,48,L,0,0,0,T4,T4: Winter17
1808,Winter17,1/17/2017,17-Jan,Moguls,1,49,L,0,0,0,T4,T4: Winter17
1809,Summer17,7/1/2017,17-Jul,CK14,1,0,R,1,0,0,T5,T5: Summer17
1810,Summer17,7/1/2017,17-Jul,CK14,1,1,R,1,0,0,T5,T5: Summer17
1811,Summer17,7/1/2017,17-Jul,CK14,1,2,R,1,0,0,T5,T5: Summer17
1812,Summer17,7/1/2017,17-Jul,CK14,1,3,R,1,0,0,T5,T5: Summer17
1813,Summer17,7/1/2017,17-Jul,CK14,1,4,R,1,2,1,T5,T5: Summer17
1814,Summer17,7/1/2017,17-Jul,CK14,1,5,R,1,1,1,T5,T5: Summer17
1815,Summer17,7/1/2017,17-Jul,CK14,1,6,R,1,2,1,T5,T5: Summer17
1816,Summer17,7/1/2017,17-Jul,CK14,1,7,R,1,2,1,T5,T5: Summer17
1817,Summer17,7/1/2017,17-Jul,CK14,1,8,R,1,0,0,T5,T5: Summer17
1818,Summer17,7/1/2017,17-Jul,CK14,1,9,R,1,0,0,T5,T5: Summer17
1819,Summer17,7/1/2017,17-Jul,CK14,1,10,R,1,0,0,T5,T5: Summer17
1820,Summer17,7/1/2017,17-Jul,CK14,1,11,R,1,0,0,T5,T5: Summer17
1821,Summer17,7/1/2017,17-Jul,CK14,1,12,R,1,0,0,T5,T5: Summer17
1822,Summer17,7/1/2017,17-Jul,CK14,1,13,R,1,2,1,T5,T5: Summer17
1823,Summer17,7/1/2017,17-Jul,CK14,1,14,R,1,1,1,T5,T5: Summer17
1824,Summer17,7/1/2017,17-Jul,CK14,1,15,R,1,0,0,T5,T5: Summer17
1825,Summer17,7/1/2017,17-Jul,CK14,1,16,R,1,0,0,T5,T5: Summer17
1826,Summer17,7/1/2017,17-Jul,CK14,1,17,R,1,0,0,T5,T5: Summer17
1827,Summer17,7/1/2017,17-Jul,CK14,1,18,R,1,0,0,T5,T5: Summer17
1828,Summer17,7/1/2017,17-Jul,CK14,1,19,R,1,1,1,T5,T5: Summer17
1829,Summer17,7/1/2017,17-Jul,CK14,1,20,R,0,0,0,T5,T5: Summer17
1830,Summer17,7/1/2017,17-Jul,CK14,1,21,R,0,0,0,T5,T5: Summer17
1831,Summer17,7/1/2017,17-Jul,CK14,1,22,R,0,0,0,T5,T5: Summer17
1832,Summer17,7/1/2017,17-Jul,CK14,1,23,R,0,0,0,T5,T5: Summer17
1833,Summer17,7/1/2017,17-Jul,CK14,1,24,R,1,0,0,T5,T5: Summer17
1834,Summer17,7/1/2017,17-Jul,CK14,1,25,R,1,2,1,T5,T5: Summer17
1835,Summer17,7/1/2017,17-Jul,CK14,1,26,R,1,1,1,T5,T5: Summer17
1836,Summer17,7/1/2017,17-Jul,CK14,1,27,R,0,0,0,T5,T5: Summer17
1837,Summer17,7/1/2017,17-Jul,CK14,1,28,R,1,0,0,T5,T5: Summer17
1838,Summer17,7/1/2017,17-Jul,CK14,1,29,R,1,0,0,T5,T5: Summer17
1839,Summer17,7/1/2017,17-Jul,CK14,1,30,R,0,0,0,T5,T5: Summer17
1840,Summer17,7/1/2017,17-Jul,CK14,1,31,R,1,0,0,T5,T5: Summer17
1841,Summer17,7/1/2017,17-Jul,CK14,1,32,R,1,0,0,T5,T5: Summer17
1842,Summer17,7/1/2017,17-Jul,CK14,1,33,R,1,0,0,T5,T5: Summer17
1843,Summer17,7/1/2017,17-Jul,CK14,1,34,R,1,0,0,T5,T5: Summer17
1844,Summer17,7/1/2017,17-Jul,CK14,1,35,R,1,6,1,T5,T5: Summer17
1845,Summer17,7/1/2017,17-Jul,CK14,1,36,R,1,1,1,T5,T5: Summer17
1846,Summer17,7/1/2017,17-Jul,CK14,1,37,R,1,3,1,T5,T5: Summer17
1847,Summer17,7/1/2017,17-Jul,CK14,1,38,R,1,0,0,T5,T5: Summer17
1848,Summer17,7/1/2017,17-Jul,CK14,1,39,R,1,1,1,T5,T5: Summer17
1849,Summer17,7/1/2017,17-Jul,CK14,1,40,R,1,1,1,T5,T5: Summer17
1850,Summer17,7/1/2017,17-Jul,CK14,1,41,R,1,2,1,T5,T5: Summer17
1851,Summer17,7/1/2017,17-Jul,CK14,1,42,R,1,0,0,T5,T5: Summer17
1852,Summer17,7/1/2017,17-Jul,CK14,1,43,R,1,3,1,T5,T5: Summer17
1853,Summer17,7/1/2017,17-Jul,CK14,1,44,R,1,4,1,T5,T5: Summer17
1854,Summer17,7/1/2017,17-Jul,CK14,1,45,R,1,5,1,T5,T5: Summer17
1855,Summer17,7/1/2017,17-Jul,CK14,1,46,R,1,5,1,T5,T5: Summer17
1856,Summer17,7/1/2017,17-Jul,CK14,1,47,R,1,6,1,T5,T5: Summer17
1857,Summer17,7/1/2017,17-Jul,CK14,1,48,R,1,0,0,T5,T5: Summer17
1858,Summer17,7/1/2017,17-Jul,CK14,1,0,L,1,1,1,T5,T5: Summer17
1859,Summer17,7/1/2017,17-Jul,CK14,1,1,L,1,0,0,T5,T5: Summer17
1860,Summer17,7/1/2017,17-Jul,CK14,1,2,L,1,0,0,T5,T5: Summer17
1861,Summer17,7/1/2017,17-Jul,CK14,1,3,L,1,1,1,T5,T5: Summer17
1862,Summer17,7/1/2017,17-Jul,CK14,1,4,L,1,0,0,T5,T5: Summer17
1863,Summer17,7/1/2017,17-Jul,CK14,1,5,L,1,0,0,T5,T5: Summer17
1864,Summer17,7/1/2017,17-Jul,CK14,1,6,L,1,1,1,T5,T5: Summer17
1865,Summer17,7/1/2017,17-Jul,CK14,1,7,L,1,0,0,T5,T5: Summer17
1866,Summer17,7/1/2017,17-Jul,CK14,1,8,L,1,0,0,T5,T5: Summer17
1867,Summer17,7/1/2017,17-Jul,CK14,1,9,L,1,2,1,T5,T5: Summer17
1868,Summer17,7/1/2017,17-Jul,CK14,1,10,L,1,0,0,T5,T5: Summer17
1869,Summer17,7/1/2017,17-Jul,CK14,1,11,L,1,0,0,T5,T5: Summer17
1870,Summer17,7/1/2017,17-Jul,CK14,1,12,L,0,0,0,T5,T5: Summer17
1871,Summer17,7/1/2017,17-Jul,CK14,1,13,L,1,1,1,T5,T5: Summer17
1872,Summer17,7/1/2017,17-Jul,CK14,1,14,L,1,0,0,T5,T5: Summer17
1873,Summer17,7/1/2017,17-Jul,CK14,1,15,L,1,0,0,T5,T5: Summer17
1874,Summer17,7/1/2017,17-Jul,CK14,1,16,L,1,1,1,T5,T5: Summer17
1875,Summer17,7/1/2017,17-Jul,CK14,1,17,L,1,2,1,T5,T5: Summer17
1876,Summer17,7/1/2017,17-Jul,CK14,1,18,L,1,3,1,T5,T5: Summer17
1877,Summer17,7/1/2017,17-Jul,CK14,1,19,L,1,3,1,T5,T5: Summer17
1878,Summer17,7/1/2017,17-Jul,CK14,1,20,L,0,0,0,T5,T5: Summer17
1879,Summer17,7/1/2017,17-Jul,CK14,1,21,L,0,0,0,T5,T5: Summer17
1880,Summer17,7/1/2017,17-Jul,CK14,1,22,L,0,0,0,T5,T5: Summer17
1881,Summer17,7/1/2017,17-Jul,CK14,1,23,L,0,0,0,T5,T5: Summer17
1882,Summer17,7/1/2017,17-Jul,CK14,1,24,L,0,0,0,T5,T5: Summer17
1883,Summer17,7/1/2017,17-Jul,CK14,1,25,L,1,0,0,T5,T5: Summer17
1884,Summer17,7/1/2017,17-Jul,CK14,1,26,L,1,0,0,T5,T5: Summer17
1885,Summer17,7/1/2017,17-Jul,CK14,1,27,L,1,0,0,T5,T5: Summer17
1886,Summer17,7/1/2017,17-Jul,CK14,1,28,L,1,0,0,T5,T5: Summer17
1887,Summer17,7/1/2017,17-Jul,CK14,1,29,L,0,0,0,T5,T5: Summer17
1888,Summer17,7/1/2017,17-Jul,CK14,1,30,L,1,2,1,T5,T5: Summer17
1889,Summer17,7/1/2017,17-Jul,CK14,1,31,L,1,2,1,T5,T5: Summer17
1890,Summer17,7/1/2017,17-Jul,CK14,1,32,L,1,0,0,T5,T5: Summer17
1891,Summer17,7/1/2017,17-Jul,CK14,1,33,L,1,1,1,T5,T5: Summer17
1892,Summer17,7/1/2017,17-Jul,CK14,1,34,L,1,0,0,T5,T5: Summer17
1893,Summer17,7/1/2017,17-Jul,CK14,1,35,L,1,0,0,T5,T5: Summer17
1894,Summer17,7/1/2017,17-Jul,CK14,1,36,L,1,0,0,T5,T5: Summer17
1895,Summer17,7/1/2017,17-Jul,CK14,1,37,L,1,0,0,T5,T5: Summer17
1896,Summer17,7/1/2017,17-Jul,CK14,1,38,L,1,0,0,T5,T5: Summer17
1897,Summer17,7/1/2017,17-Jul,CK14,1,39,L,1,0,0,T5,T5: Summer17
1898,Summer17,7/1/2017,17-Jul,CK14,1,40,L,1,1,1,T5,T5: Summer17
1899,Summer17,7/1/2017,17-Jul,CK14,1,41,L,1,0,0,T5,T5: Summer17
1900,Summer17,7/1/2017,17-Jul,CK14,1,42,L,1,1,1,T5,T5: Summer17
1901,Summer17,7/1/2017,17-Jul,CK14,1,43,L,1,1,1,T5,T5: Summer17
1902,Summer17,7/1/2017,17-Jul,CK14,1,44,L,1,2,1,T5,T5: Summer17
1903,Summer17,7/1/2017,17-Jul,CK14,1,45,L,1,1,1,T5,T5: Summer17
1904,Summer17,7/1/2017,17-Jul,CK14,1,46,L,1,5,1,T5,T5: Summer17
1905,Summer17,7/1/2017,17-Jul,CK14,1,47,L,1,2,1,T5,T5: Summer17
1906,Summer17,7/1/2017,17-Jul,CK14,1,48,L,1,1,1,T5,T5: Summer17
1907,Summer17,7/1/2017,17-Jul,CK4,1,0,R,1,0,0,T5,T5: Summer17
1908,Summer17,7/1/2017,17-Jul,CK4,1,1,R,1,0,0,T5,T5: Summer17
1909,Summer17,7/1/2017,17-Jul,CK4,1,2,R,0,0,0,T5,T5: Summer17
1910,Summer17,7/1/2017,17-Jul,CK4,1,3,R,0,0,0,T5,T5: Summer17
1911,Summer17,7/1/2017,17-Jul,CK4,1,4,R,0,0,0,T5,T5: Summer17
1912,Summer17,7/1/2017,17-Jul,CK4,1,5,R,0,0,0,T5,T5: Summer17
1913,Summer17,7/1/2017,17-Jul,CK4,1,6,R,0,0,0,T5,T5: Summer17
1914,Summer17,7/1/2017,17-Jul,CK4,1,7,R,0,0,0,T5,T5: Summer17
1915,Summer17,7/1/2017,17-Jul,CK4,1,8,R,1,1,1,T5,T5: Summer17
1916,Summer17,7/1/2017,17-Jul,CK4,1,9,R,1,2,1,T5,T5: Summer17
1917,Summer17,7/1/2017,17-Jul,CK4,1,10,R,1,2,1,T5,T5: Summer17
1918,Summer17,7/1/2017,17-Jul,CK4,1,11,R,1,0,0,T5,T5: Summer17
1919,Summer17,7/1/2017,17-Jul,CK4,1,12,R,1,1,1,T5,T5: Summer17
1920,Summer17,7/1/2017,17-Jul,CK4,1,13,R,1,0,0,T5,T5: Summer17
1921,Summer17,7/1/2017,17-Jul,CK4,1,14,R,1,0,0,T5,T5: Summer17
1922,Summer17,7/1/2017,17-Jul,CK4,1,15,R,1,0,0,T5,T5: Summer17
1923,Summer17,7/1/2017,17-Jul,CK4,1,16,R,1,1,1,T5,T5: Summer17
1924,Summer17,7/1/2017,17-Jul,CK4,1,17,R,1,0,0,T5,T5: Summer17
1925,Summer17,7/1/2017,17-Jul,CK4,1,18,R,1,0,0,T5,T5: Summer17
1926,Summer17,7/1/2017,17-Jul,CK4,1,19,R,1,1,1,T5,T5: Summer17
1927,Summer17,7/1/2017,17-Jul,CK4,1,20,R,1,0,0,T5,T5: Summer17
1928,Summer17,7/1/2017,17-Jul,CK4,1,21,R,1,0,0,T5,T5: Summer17
1929,Summer17,7/1/2017,17-Jul,CK4,1,22,R,1,0,0,T5,T5: Summer17
1930,Summer17,7/1/2017,17-Jul,CK4,1,23,R,1,2,1,T5,T5: Summer17
1931,Summer17,7/1/2017,17-Jul,CK4,1,24,R,1,1,1,T5,T5: Summer17
1932,Summer17,7/1/2017,17-Jul,CK4,1,25,R,1,2,1,T5,T5: Summer17
1933,Summer17,7/1/2017,17-Jul,CK4,1,26,R,1,1,1,T5,T5: Summer17
1934,Summer17,7/1/2017,17-Jul,CK4,1,27,R,1,0,0,T5,T5: Summer17
1935,Summer17,7/1/2017,17-Jul,CK4,1,28,R,1,1,1,T5,T5: Summer17
1936,Summer17,7/1/2017,17-Jul,CK4,1,29,R,1,2,1,T5,T5: Summer17
1937,Summer17,7/1/2017,17-Jul,CK4,1,30,R,1,0,0,T5,T5: Summer17
1938,Summer17,7/1/2017,17-Jul,CK4,1,31,R,1,0,0,T5,T5: Summer17
1939,Summer17,7/1/2017,17-Jul,CK4,1,32,R,1,2,1,T5,T5: Summer17
1940,Summer17,7/1/2017,17-Jul,CK4,1,33,R,1,0,0,T5,T5: Summer17
1941,Summer17,7/1/2017,17-Jul,CK4,1,34,R,0,0,0,T5,T5: Summer17
1942,Summer17,7/1/2017,17-Jul,CK4,1,35,R,0,0,0,T5,T5: Summer17
1943,Summer17,7/1/2017,17-Jul,CK4,1,36,R,0,0,0,T5,T5: Summer17
1944,Summer17,7/1/2017,17-Jul,CK4,1,37,R,0,0,0,T5,T5: Summer17
1945,Summer17,7/1/2017,17-Jul,CK4,1,38,R,0,0,0,T5,T5: Summer17
1946,Summer17,7/1/2017,17-Jul,CK4,1,39,R,1,0,0,T5,T5: Summer17
1947,Summer17,7/1/2017,17-Jul,CK4,1,40,R,1,0,0,T5,T5: Summer17
1948,Summer17,7/1/2017,17-Jul,CK4,1,41,R,1,0,0,T5,T5: Summer17
1949,Summer17,7/1/2017,17-Jul,CK4,1,42,R,1,0,0,T5,T5: Summer17
1950,Summer17,7/1/2017,17-Jul,CK4,1,43,R,1,0,0,T5,T5: Summer17
1951,Summer17,7/1/2017,17-Jul,CK4,1,44,R,1,0,0,T5,T5: Summer17
1952,Summer17,7/1/2017,17-Jul,CK4,1,45,R,0,0,0,T5,T5: Summer17
1953,Summer17,7/1/2017,17-Jul,CK4,1,46,R,0,0,0,T5,T5: Summer17
1954,Summer17,7/1/2017,17-Jul,CK4,1,47,R,0,0,0,T5,T5: Summer17
1955,Summer17,7/1/2017,17-Jul,CK4,1,48,R,0,0,0,T5,T5: Summer17
1956,Summer17,7/1/2017,17-Jul,CK4,1,49,R,0,0,0,T5,T5: Summer17
1957,Summer17,7/1/2017,17-Jul,CK4,1,0,L,0,0,0,T5,T5: Summer17
1958,Summer17,7/1/2017,17-Jul,CK4,1,1,L,0,0,0,T5,T5: Summer17
1959,Summer17,7/1/2017,17-Jul,CK4,1,2,L,0,0,0,T5,T5: Summer17
1960,Summer17,7/1/2017,17-Jul,CK4,1,3,L,0,0,0,T5,T5: Summer17
1961,Summer17,7/1/2017,17-Jul,CK4,1,4,L,0,0,0,T5,T5: Summer17
1962,Summer17,7/1/2017,17-Jul,CK4,1,5,L,0,0,0,T5,T5: Summer17
1963,Summer17,7/1/2017,17-Jul,CK4,1,6,L,0,0,0,T5,T5: Summer17
1964,Summer17,7/1/2017,17-Jul,CK4,1,7,L,0,0,0,T5,T5: Summer17
1965,Summer17,7/1/2017,17-Jul,CK4,1,8,L,1,3,1,T5,T5: Summer17
1966,Summer17,7/1/2017,17-Jul,CK4,1,9,L,1,4,1,T5,T5: Summer17
1967,Summer17,7/1/2017,17-Jul,CK4,1,10,L,1,1,1,T5,T5: Summer17
1968,Summer17,7/1/2017,17-Jul,CK4,1,11,L,1,0,0,T5,T5: Summer17
1969,Summer17,7/1/2017,17-Jul,CK4,1,12,L,1,0,0,T5,T5: Summer17
1970,Summer17,7/1/2017,17-Jul,CK4,1,13,L,1,0,0,T5,T5: Summer17
1971,Summer17,7/1/2017,17-Jul,CK4,1,14,L,1,0,0,T5,T5: Summer17
1972,Summer17,7/1/2017,17-Jul,CK4,1,15,L,1,1,1,T5,T5: Summer17
1973,Summer17,7/1/2017,17-Jul,CK4,1,16,L,1,0,0,T5,T5: Summer17
1974,Summer17,7/1/2017,17-Jul,CK4,1,17,L,1,2,1,T5,T5: Summer17
1975,Summer17,7/1/2017,17-Jul,CK4,1,18,L,1,2,1,T5,T5: Summer17
1976,Summer17,7/1/2017,17-Jul,CK4,1,19,L,1,1,1,T5,T5: Summer17
1977,Summer17,7/1/2017,17-Jul,CK4,1,20,L,1,1,1,T5,T5: Summer17
1978,Summer17,7/1/2017,17-Jul,CK4,1,21,L,1,2,1,T5,T5: Summer17
1979,Summer17,7/1/2017,17-Jul,CK4,1,22,L,1,0,0,T5,T5: Summer17
1980,Summer17,7/1/2017,17-Jul,CK4,1,23,L,1,0,0,T5,T5: Summer17
1981,Summer17,7/1/2017,17-Jul,CK4,1,24,L,1,0,0,T5,T5: Summer17
1982,Summer17,7/1/2017,17-Jul,CK4,1,25,L,1,1,1,T5,T5: Summer17
1983,Summer17,7/1/2017,17-Jul,CK4,1,26,L,1,0,0,T5,T5: Summer17
1984,Summer17,7/1/2017,17-Jul,CK4,1,27,L,1,0,0,T5,T5: Summer17
1985,Summer17,7/1/2017,17-Jul,CK4,1,28,L,1,1,1,T5,T5: Summer17
1986,Summer17,7/1/2017,17-Jul,CK4,1,29,L,1,1,1,T5,T5: Summer17
1987,Summer17,7/1/2017,17-Jul,CK4,1,30,L,1,1,1,T5,T5: Summer17
1988,Summer17,7/1/2017,17-Jul,CK4,1,31,L,1,1,1,T5,T5: Summer17
1989,Summer17,7/1/2017,17-Jul,CK4,1,32,L,1,0,0,T5,T5: Summer17
1990,Summer17,7/1/2017,17-Jul,CK4,1,33,L,1,0,0,T5,T5: Summer17
1991,Summer17,7/1/2017,17-Jul,CK4,1,34,L,0,0,0,T5,T5: Summer17
1992,Summer17,7/1/2017,17-Jul,CK4,1,35,L,0,0,0,T5,T5: Summer17
1993,Summer17,7/1/2017,17-Jul,CK4,1,36,L,0,0,0,T5,T5: Summer17
1994,Summer17,7/1/2017,17-Jul,CK4,1,37,L,0,0,0,T5,T5: Summer17
1995,Summer17,7/1/2017,17-Jul,CK4,1,38,L,0,0,0,T5,T5: Summer17
1996,Summer17,7/1/2017,17-Jul,CK4,1,39,L,1,0,0,T5,T5: Summer17
1997,Summer17,7/1/2017,17-Jul,CK4,1,40,L,1,0,0,T5,T5: Summer17
1998,Summer17,7/1/2017,17-Jul,CK4,1,41,L,1,0,0,T5,T5: Summer17
1999,Summer17,7/1/2017,17-Jul,CK4,1,42,L,1,0,0,T5,T5: Summer17
2000,Summer17,7/1/2017,17-Jul,CK4,1,43,L,1,1,1,T5,T5: Summer17
2001,Summer17,7/1/2017,17-Jul,CK4,1,44,L,1,0,0,T5,T5: Summer17
2002,Summer17,7/1/2017,17-Jul,CK4,1,45,L,1,1,1,T5,T5: Summer17
2003,Summer17,7/1/2017,17-Jul,CK4,1,46,L,0,0,0,T5,T5: Summer17
2004,Summer17,7/1/2017,17-Jul,CK4,1,47,L,0,0,0,T5,T5: Summer17
2005,Summer17,7/1/2017,17-Jul,CK4,1,48,L,0,0,0,T5,T5: Summer17
2006,Summer17,7/1/2017,17-Jul,CK4,1,49,L,0,0,0,T5,T5: Summer17
2007,Summer17,7/1/2017,17-Jul,HS,1,0,R,0,0,0,T5,T5: Summer17
2008,Summer17,7/1/2017,17-Jul,HS,1,1,R,0,0,0,T5,T5: Summer17
2009,Summer17,7/1/2017,17-Jul,HS,1,2,R,0,0,0,T5,T5: Summer17
2010,Summer17,7/1/2017,17-Jul,HS,1,3,R,0,0,0,T5,T5: Summer17
2011,Summer17,7/1/2017,17-Jul,HS,1,4,R,0,0,0,T5,T5: Summer17
2012,Summer17,7/1/2017,17-Jul,HS,1,5,R,1,1,1,T5,T5: Summer17
2013,Summer17,7/1/2017,17-Jul,HS,1,6,R,1,5,1,T5,T5: Summer17
2014,Summer17,7/1/2017,17-Jul,HS,1,7,R,1,0,0,T5,T5: Summer17
2015,Summer17,7/1/2017,17-Jul,HS,1,8,R,1,0,0,T5,T5: Summer17
2016,Summer17,7/1/2017,17-Jul,HS,1,9,R,1,5,1,T5,T5: Summer17
2017,Summer17,7/1/2017,17-Jul,HS,1,10,R,1,0,0,T5,T5: Summer17
2018,Summer17,7/1/2017,17-Jul,HS,1,11,R,1,0,0,T5,T5: Summer17
2019,Summer17,7/1/2017,17-Jul,HS,1,12,R,1,0,0,T5,T5: Summer17
2020,Summer17,7/1/2017,17-Jul,HS,1,13,R,1,0,0,T5,T5: Summer17
2021,Summer17,7/1/2017,17-Jul,HS,1,14,R,1,4,1,T5,T5: Summer17
2022,Summer17,7/1/2017,17-Jul,HS,1,15,R,1,2,1,T5,T5: Summer17
2023,Summer17,7/1/2017,17-Jul,HS,1,16,R,1,4,1,T5,T5: Summer17
2024,Summer17,7/1/2017,17-Jul,HS,1,17,R,1,3,1,T5,T5: Summer17
2025,Summer17,7/1/2017,17-Jul,HS,1,18,R,1,3,1,T5,T5: Summer17
2026,Summer17,7/1/2017,17-Jul,HS,1,19,R,1,2,1,T5,T5: Summer17
2027,Summer17,7/1/2017,17-Jul,HS,1,20,R,1,1,1,T5,T5: Summer17
2028,Summer17,7/1/2017,17-Jul,HS,1,21,R,1,0,0,T5,T5: Summer17
2029,Summer17,7/1/2017,17-Jul,HS,1,22,R,1,0,0,T5,T5: Summer17
2030,Summer17,7/1/2017,17-Jul,HS,1,23,R,1,3,1,T5,T5: Summer17
2031,Summer17,7/1/2017,17-Jul,HS,1,24,R,1,4,1,T5,T5: Summer17
2032,Summer17,7/1/2017,17-Jul,HS,1,25,R,1,3,1,T5,T5: Summer17
2033,Summer17,7/1/2017,17-Jul,HS,1,26,R,1,0,0,T5,T5: Summer17
2034,Summer17,7/1/2017,17-Jul,HS,1,27,R,1,2,1,T5,T5: Summer17
2035,Summer17,7/1/2017,17-Jul,HS,1,28,R,1,0,0,T5,T5: Summer17
2036,Summer17,7/1/2017,17-Jul,HS,1,29,R,1,0,0,T5,T5: Summer17
